"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000164162.16",167.901958333811,1.40583292826394,0.480984318543648,2.92282486988474,0.00346871555395811,0.00917347048572491,"ANAPC10"
"ENSG00000164163.13",6404.2993405675,3.08682229252974,0.1873319884609,16.4778173652602,5.29626578901473e-61,3.40408656479274e-59,"ABCE1"
"ENSG00000164164.19",3469.2701181579,1.61821945738072,0.192923234832135,8.38789303314737,4.94932223387878e-17,4.87399547056438e-16,"OTUD4"
"ENSG00000164167.15",1093.31376328873,2.01022114677874,0.233588136536446,8.60583579536835,7.57626591020813e-18,7.82880810721506e-17,"LSM6"
"ENSG00000164168.10",907.185510305142,0.589092297538409,0.253276012973839,2.32589059904088,0.0200243876850752,0.04445713797854,"TMEM184C"
"ENSG00000164169.15",312.125093221608,0.631765539944678,0.364539138310985,1.73305270559378,0.0830863013508192,0.151970220323136,"PRMT9"
"ENSG00000164171.13",46.5376456042827,1.75866736065212,0.894415171892796,1.96627630648344,0.049266702197257,0.0973419973119694,"ITGA2"
"ENSG00000164172.22",550.181014976803,0.95851120448352,0.339863390851356,2.82028376778816,0.00479811985080756,0.0123554149256506,"MOCS2"
"ENSG00000164180.17",786.140307598456,0.533631208807109,0.279075214513992,1.91214117576305,0.0558580887054522,0.108424577301458,"TMEM161B"
"ENSG00000164181.16",17.7237265643714,-0.023402813288994,1.33489277183305,-0.0175316053714619,0.986012519277147,0.990894148438465,"ELOVL7"
"ENSG00000164182.14",462.630858824174,2.83891713488363,0.335525163195451,8.46111542826343,2.64832108963057e-17,2.6485958117353e-16,"NDUFAF2"
"ENSG00000164187.9",668.826021370123,0.226662445805595,0.277652587596581,0.816352722543063,0.414298428244769,0.537706380291164,"LMBRD2"
"ENSG00000164190.20",3187.41980848104,-0.493955181936305,0.18249953054033,-2.70661069907327,0.00679739158872508,0.0168835894130873,"NIPBL"
"ENSG00000164199.19",25.2576481466182,-1.44966407443034,1.15833946673848,-1.25150192672977,0.210751411151597,0.324473707268053,"ADGRV1"
"ENSG00000164209.19",1960.92033177903,1.60064373202705,0.199911873719567,8.0067466841535,1.17782754371271e-15,1.05927568553491e-14,"SLC25A46"
"ENSG00000164211.15",1296.13119133923,2.49940280368685,0.243646407581625,10.2583199501906,1.08579324589673e-24,1.6708910907726e-23,"STARD4"
"ENSG00000164219.11",910.465800822874,1.71885725437544,0.255675001430397,6.72282094361648,1.78239567673505e-11,1.1970795346153e-10,"PGGT1B"
"ENSG00000164221.15",106.788635710153,-1.05411356240067,0.612993603510844,-1.71961592480471,0.0855022795146262,0.155753892640626,"CCDC112"
"ENSG00000164236.13",602.658726051857,4.66111401343997,0.316744458867327,14.7156923600433,5.11203340919473e-49,2.18559264292889e-47,"ANKRD33B"
"ENSG00000164237.11",54.6677440419547,-0.597880176428678,0.796284859176272,-0.750837052266903,0.452750727484425,0.573155917617073,"CMBL"
"ENSG00000164241.15",216.436296828448,-1.41984130948813,0.471395483505712,-3.01199599735013,0.00259536019674344,0.00702368214927817,"C5orf63"
"ENSG00000164244.23",1363.65421853873,0.933334248012699,0.221071261205766,4.22187055396577,2.42283244909568e-05,8.95477387070401e-05,"PRRC1"
"ENSG00000164251.6",46.0496979056133,-0.701805262618824,0.916227827095418,-0.765972438147457,0.443692702062546,0.565166656776668,"F2RL1"
"ENSG00000164252.15",1259.60943018672,1.20511032273545,0.227730345539039,5.29183021209996,1.21098294980135e-07,5.81139204531352e-07,"AGGF1"
"ENSG00000164253.16",424.878450768951,0.810479302535217,0.342223350906522,2.36827586542041,0.0178712050204892,0.0401810372207408,"WDR41"
"ENSG00000164258.14",330.464077682937,1.35416041642434,0.357428534008136,3.78861866801466,0.000151487229320527,0.000500939248114973,"NDUFS4"
"ENSG00000164265.11",51.4463000945985,-1.56431818736052,0.838927535785225,-1.86466425362512,0.0622284803004724,0.119308895013792,"SCGB3A2"
"ENSG00000164283.14",11.6410007840482,-3.66129058720396,1.85539487311505,-1.9733214962791,0.0484589453252808,0.0959626560957008,"ESM1"
"ENSG00000164284.17",1096.07893747647,1.05816245654496,0.252302223797528,4.1940274668135,2.74044777094756e-05,0.000100554355698213,"GRPEL2"
"ENSG00000164291.19",171.56860149001,-0.0719749805210734,0.473728894080285,-0.151932848978546,0.87923989930445,0.917149242000996,"ARSK"
"ENSG00000164292.15",51.0079207975688,-0.0197102775878231,0.820333047994168,-0.0240271651081443,0.980830940336016,0.987282428041296,"RHOBTB3"
"ENSG00000164296.9",70.6064611349634,0.518232443026508,0.710360792659699,0.729534130235661,0.46567499815812,0.584427493909127,"TIGD6"
"ENSG00000164300.20",2637.29713236399,-2.18827172648974,0.196608272422841,-11.130110139941,8.95248205686503e-29,1.67756811487339e-27,"SERINC5"
"ENSG00000164305.22",1648.11046063786,1.80647633362697,0.23057395865794,7.83469366680258,4.69987137946133e-15,4.0692824399988e-14,"CASP3"
"ENSG00000164306.13",347.302977387734,0.0891459836559344,0.3484986048973,0.255800116279389,0.798105184116074,0.859100327143759,"PRIMPOL"
"ENSG00000164307.15",3288.97852961685,-0.0973747768039812,0.225891378281013,-0.431069027711386,0.666418180209468,0.755875020635233,"ERAP1"
"ENSG00000164308.20",2172.91343120042,-1.10101063048255,0.366387124390855,-3.00504727701078,0.00265539571885669,0.00716904792088976,"ERAP2"
"ENSG00000164309.17",24.3035665598388,-2.27981662969888,1.20463129842719,-1.8925430815848,0.0584186592337655,0.112925171663706,"CMYA5"
"ENSG00000164323.17",2083.02664349796,1.94965974075209,0.19969126188634,9.76337032644817,1.61690565243101e-22,2.19403059747886e-21,"CFAP97"
"ENSG00000164327.16",1892.00681884749,-1.53164223220359,0.202320712874105,-7.5703679096695,3.72168686651472e-14,3.03431569387471e-13,"RICTOR"
"ENSG00000164329.17",1261.99425172245,0.0861138402211786,0.223198903368464,0.38581659193468,0.699632506339986,0.782682408171711,"TENT2"
"ENSG00000164331.12",491.844677686055,-2.32770457853596,0.321430898728574,-7.24169514425415,4.43110997535104e-13,3.34667695043943e-12,"ANKRA2"
"ENSG00000164332.10",1161.71657551776,0.997571105322646,0.228643112910377,4.36300526451314,1.28287855130561e-05,4.9060817584837e-05,"UBLCP1"
"ENSG00000164338.12",1395.55633563392,2.96105116354826,0.263756307548274,11.2264657898516,3.02331051209613e-29,5.81211099643446e-28,"UTP15"
"ENSG00000164342.16",37.8295345219171,-5.85187217439526,1.39279742435063,-4.20152426482525,2.65123823646757e-05,9.74107768208224e-05,"TLR3"
"ENSG00000164344.19",50.5793570484394,-2.97655177554693,0.874653892993696,-3.4031195646532,0.000666211196560804,0.00199284584115505,"KLKB1"
"ENSG00000164346.12",2700.50798054751,1.14129657078051,0.211082131719479,5.40688385835164,6.41306984549625e-08,3.1658170189672e-07,"NSA2"
"ENSG00000164347.20",856.826287279679,1.1252533840412,0.251006106856971,4.48297214012566,7.36105427478087e-06,2.88898531500763e-05,"GFM2"
"ENSG00000164362.23",242.778077090348,7.01990398076942,0.645074330568678,10.8823179719163,1.39957937695605e-27,2.49876755059876e-26,"TERT"
"ENSG00000164366.6",635.401434728283,0.653514862882475,0.306873302659449,2.12959178012207,0.0332053302724575,0.0692178571149758,"CCDC127"
"ENSG00000164398.17",1137.35637371613,0.0325654379486305,0.238689209593558,0.136434478978263,0.891477818224887,0.925608491250459,"ACSL6"
"ENSG00000164399.5",180.973636233696,11.1736757721702,4.001288933392,2.79251910026352,0.00522993798573012,0.0133603158771659,"IL3"
"ENSG00000164400.7",1431.78229239375,14.1431943666182,4.0009207142115,3.53498491394263,0.000407798439716822,0.00126214598950558,"CSF2"
"ENSG00000164402.16",516.093815756902,1.86946505757991,0.301464032440278,6.20128723963202,5.60031928377101e-10,3.31243424630898e-09,"SEPTIN8"
"ENSG00000164403.17",47.5312547218101,3.00019999251196,1.00251620205947,2.99266983052109,0.0027654875252254,0.00743711721916265,"SHROOM1"
"ENSG00000164404.10",9.96799073819881,-1.88825877731963,1.77183198944945,-1.06570983511048,0.286554830330451,0.411173555471926,"GDF9"
"ENSG00000164405.13",1201.35367290079,2.9489755259563,0.23107922600194,12.7617509240382,2.68106106742566e-37,7.29142729225692e-36,"UQCRQ"
"ENSG00000164406.10",73.4463390176421,0.0530748114261501,0.700618502926895,0.0757542245950192,0.939614634903827,0.958605787842095,"LEAP2"
"ENSG00000164414.21",364.048160935706,-0.729495141643364,0.382301430906701,-1.90816743717968,0.0563695788369671,0.109314916939998,"SLC35A1"
"ENSG00000164418.23",13.3249773838044,-0.848219380920501,1.54814682502504,-0.547893369807984,0.583765121659774,0.687608984474267,"GRIK2"
"ENSG00000164430.19",805.151285237196,3.36801801614528,0.31985280702522,10.5298998232012,6.29013852338607e-26,1.03398508958167e-24,"CGAS"
"ENSG00000164440.16",11.6675318264705,-2.17811725480627,2.24383492910329,-0.970711894424742,0.331691767094018,0.458438868404191,"TXLNB"
"ENSG00000164442.13",825.729164483669,-1.14972279131797,0.293143524903137,-3.92204737149788,8.77997243095282e-05,0.000301451973670998,"CITED2"
"ENSG00000164463.14",1273.81732863134,-3.92190398446949,0.273067703945229,-14.3623867920174,8.91047585827586e-47,3.44312215429409e-45,"CREBRF"
"ENSG00000164465.21",166.834422824659,-1.06245321094177,0.515185951613279,-2.06227131701622,0.039181912218037,0.0800154237860823,"DCBLD1"
"ENSG00000164466.15",10206.7318216236,3.62698652804762,0.183025840345625,19.8168003009762,2.13243421111301e-87,3.26330130624453e-85,"SFXN1"
"ENSG00000164483.18",802.653150700747,-3.65203197630873,0.288781045638408,-12.6463700837262,1.17164151310976e-36,3.10324061205801e-35,"SAMD3"
"ENSG00000164484.14",15.8499616462748,1.12557638460955,1.42148653252976,0.791830494944202,0.42845951861913,0.550917340491736,"TMEM200A"
"ENSG00000164494.14",390.566993204887,1.65163738726204,0.340717448136725,4.84752805086537,1.25009361005803e-06,5.36358394652868e-06,"PDSS2"
"ENSG00000164506.18",1299.61299811503,-0.0247184450742776,0.250928724758974,-0.0985078336408894,0.921529051869579,0.946262817027863,"STXBP5"
"ENSG00000164520.13",19.3839700889818,-0.925608389765469,1.29979268739347,-0.712120016324779,0.476390460361428,0.593817367424465,"RAET1E"
"ENSG00000164530.17",24.3939004551223,-3.29025555400013,1.27208260902917,-2.5865109157582,0.00969530994218386,0.0232028008322191,"PI16"
"ENSG00000164535.17",593.35538086081,-0.605240780372982,0.286078268620732,-2.11564752293499,0.0343747968258021,0.0712934099596769,"DAGLB"
"ENSG00000164542.15",63.8115298370322,1.19158292526139,0.780948459635516,1.52581506571833,0.127055927598659,0.21697745070918,"MATCAP2"
"ENSG00000164543.9",2208.53855482657,-1.83814153326331,0.206918340792316,-8.88341519763224,6.48384101366322e-19,7.19340750434144e-18,"STK17A"
"ENSG00000164548.14",1797.54692071605,0.412262981829819,0.205538646252409,2.00576869287902,0.0448809323366844,0.089929005370994,"TRA2A"
"ENSG00000164574.18",1400.41588113378,-0.557999789493146,0.221584489490124,-2.51822585045158,0.0117947663272699,0.0277146824667827,"GALNT10"
"ENSG00000164576.14",747.246860498468,0.0591978315449493,0.339842277773482,0.174192075020186,0.861714513543778,0.905410485421909,"SAP30L"
"ENSG00000164587.15",27957.7742151006,-0.425255961937014,0.175506190731955,-2.42302542242794,0.0153918495022228,0.03521006550028,"RPS14"
"ENSG00000164591.16",32.6182631300474,-0.243470256169993,1.00897738437417,-0.241303977611953,0.809319528278878,0.867442976335371,"MYOZ3"
"ENSG00000164597.17",652.872989136837,0.0244065897664024,0.328164728535031,0.074372982969122,0.940713605719334,0.959077650797388,"COG5"
"ENSG00000164603.14",267.178953497884,-0.180053863558605,0.42430255465358,-0.424352532370704,0.671308733026914,0.759857645449072,"SAMTOR"
"ENSG00000164609.12",1210.83064485718,-0.469952063925573,0.228662683724698,-2.05521975107831,0.0398577842524463,0.0811549942931014,"SLU7"
"ENSG00000164610.11",386.753946669557,1.44330878383384,0.343869381900997,4.1972587842944,2.70165163470997e-05,9.91874463451594e-05,"RP9"
"ENSG00000164611.15",165.788647381527,3.4803816598877,0.50847876774987,6.84469417531267,7.66394193036812e-12,5.27019002501277e-11,"PTTG1"
"ENSG00000164615.8",749.408902145723,0.247666382523112,0.261061605859467,0.948689416460706,0.342778598393381,0.469422266672031,"CAMLG"
"ENSG00000164620.11",988.38542760862,1.29751632528224,0.241012799938991,5.38359923460784,7.30109656168514e-08,3.58218177868735e-07,"RELL2"
"ENSG00000164626.11",1013.40221096135,5.83885525381572,0.307329585956439,18.9986760813953,1.74900810402987e-80,2.21870883302e-78,"KCNK5"
"ENSG00000164627.19",17.7346587606469,-0.806575061130089,1.56655328651112,-0.514872406878938,0.606642183833856,0.707125776126491,"KIF6"
"ENSG00000164631.20",873.460769531036,-0.687877872113526,0.262925631586469,-2.61624501180404,0.00889027385418875,0.0214519159625163,"ZNF12"
"ENSG00000164638.13",33.1092033632784,-1.29591161640741,1.1271888070159,-1.14968460327262,0.250273798083762,0.37102194235939,"SLC29A4"
"ENSG00000164649.22",1843.96881240157,3.1980171414257,0.242485660650931,13.1884794046828,1.02226446972693e-39,3.06076141386254e-38,"CDCA7L"
"ENSG00000164654.18",1212.79425067572,1.8685856570524,0.254127638080972,7.35294150279326,1.93891807255353e-13,1.5020577852542e-12,"MIOS"
"ENSG00000164659.17",222.738606588798,-2.65308756121226,0.469833757611645,-5.64686448819466,1.63400525084925e-08,8.52459124644891e-08,"ELAPOR2"
"ENSG00000164663.17",270.493012506892,2.04146714521039,0.394692504383725,5.1722977318709,2.31232749117265e-07,1.07774471077571e-06,"USP49"
"ENSG00000164674.19",1295.10866847611,2.51765516622525,0.414189880516032,6.07850477440094,1.21308371441851e-09,6.98229259146795e-09,"SYTL3"
"ENSG00000164684.14",470.120942755742,2.77217454804873,0.646937835242172,4.28507098678346,1.82680848758748e-05,6.87173649193556e-05,"ZNF704"
"ENSG00000164687.13",4879.0677567624,7.45940288878485,0.221541454110283,33.670460992242,1.56492662726553e-248,7.5437288067335e-245,"FABP5"
"ENSG00000164691.21",5336.02233273995,2.03252288561279,0.218406180498421,9.30616011403341,1.32537433475412e-20,1.61643693375895e-19,"TAGAP"
"ENSG00000164695.6",9.48883096412469,-1.04715206847179,1.7885632161811,-0.585471097134407,0.558230995333104,0.665500806974954,"CHMP4C"
"ENSG00000164708.8",11.2967499426546,-1.96427998118897,1.67465937166816,-1.17294299630157,0.240818665809531,0.360265770357621,"PGAM2"
"ENSG00000164713.11",317.495834914761,0.186386358534223,0.36694108111608,0.507946283821136,0.611491014738982,0.711444502877997,"BRI3"
"ENSG00000164715.8",1112.58051588181,0.201168177242473,0.233718883425631,0.860727102123452,0.389388362600588,0.513893490085834,"LMTK2"
"ENSG00000164733.25",675.231581105417,0.423163690734716,0.294090063162178,1.43889149529462,0.150181267517654,0.248033850130656,"CTSB"
